synthetic_id,model_spec_version,global_synthetic_number,anchor_index,variant_number,variant_type,is_exact_anchor_fit,anchor_recording_uid,anchor_recording_id,tissue,source_neighbour_recording_uid,interpolation_fraction,random_seed,residual_noise_added,n_time_points,duration_days,fit_start_day_original,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,reference_window_start_day_original,reference_window_end_day_original,reference_window_n_points,profiled_initial_phase_radians,transition_duration_days,acute_transient_shape,acute_transient_sigma_hours,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours,derived_pre_envelope_final_fraction,derived_post_envelope_final_fraction,pre_period_status,pre_period_reason,post_period_status,post_period_reason,pre_amplitude_envelope_status,pre_amplitude_envelope_reason,post_amplitude_envelope_status,post_amplitude_envelope_reason,phase_shift_status,phase_shift_reason,variant_pre_envelope_median,variant_pre_envelope_p10,variant_pre_median_envelope_to_anchor_residual,variant_pre_observable_fraction,variant_post_envelope_median,variant_post_envelope_p10,variant_post_median_envelope_to_anchor_residual,variant_post_observable_fraction,variant_transition_envelope_to_anchor_residual,variant_acute_transient_to_transition_envelope
SYN_A032_1D-4FSCN_V001,msc_x10_causal_angle_halfgaussian_v1,312,32,1,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250811::1C-3FSCN_Raw.csv,0.35,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.138229959881891,1.7353683985550572,24.216614997682715,26.00375294711348,-0.21537489065408583,-1.031056166747262,-0.8805519389129294,-0.5362769348659961,0.08260847533481291,0.7625485402390515,-2.2194495695608247,0.23473614659656206,0.0055659685897693125,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.5535336396183934,0.31093884016529527,1.3650669563572138,0.7163561076604554,0.12900517646602633,0.01622088414439344,0.3792784941922954,0.3085399449035813,0.73007473257362,2.575787971617018
SYN_A032_1D-4FSCN_V002,msc_x10_causal_angle_halfgaussian_v1,313,32,2,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,0.15555555555555556,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1305317200950697,1.9778218914129346,24.218894516206635,26.093979612954687,-0.2571224815598785,-1.1427544731907144,-0.9694695227501305,-0.6179512233068394,0.09567618144520774,0.7588325985616432,-2.566342680414629,0.1772454819451606,0.003171804801679543,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.478089444352603,0.24015412513383316,1.1790143470211476,0.5962732919254659,0.1109473751246786,0.011143640502225943,0.326188099769451,0.2975206611570248,0.5747551164848426,3.2559150721621517
SYN_A032_1D-4FSCN_V003,msc_x10_causal_angle_halfgaussian_v1,314,32,3,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250625 to 250728::1C-SCN_Raw.csv,0.03888888888888889,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1181814525321552,2.0692707687797576,24.275120741948783,26.404398050229524,-0.24454487363958666,-1.171351127203027,-0.9975555827092746,-0.5347610890825201,0.10047712220011713,0.7471558712145694,-2.2472749039845454,0.19290010695257132,0.0027464920386615116,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.4931993481499433,0.25623026489379414,1.2162768165644715,0.6190476190476191,0.10800403848835242,0.01024174031532831,0.31753461532868676,0.3002754820936639,0.6155974916325127,2.9931212259978492
SYN_A032_1D-4FSCN_V004,msc_x10_causal_angle_halfgaussian_v1,315,32,4,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250728::6A-SCNrM1_Raw.csv,0.19444444444444445,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1972264859990327,1.9895441048272495,24.278247802582,27.13167939788306,-0.26004748060804267,-1.237728459460609,-0.9771032967794848,-0.44976947115405164,0.09091192205565579,0.552340305711785,-1.9421679447147897,0.1737909037728579,0.001966259212952756,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.5013611857495975,0.24987913795268937,1.2364046895842988,0.6211180124223602,0.08784303927753172,0.007288988220988093,0.25826076577036394,0.27823691460055094,0.5945105201487313,2.291169011341582
SYN_A032_1D-4FSCN_V005,msc_x10_causal_angle_halfgaussian_v1,316,32,5,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,0.07777777777777778,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1306488753301014,2.078972818492985,24.250060269932103,26.46331696228687,-0.24773713927630142,-1.2135972853032764,-0.9637595033873911,-0.6073723079949693,0.09414137091534244,0.7361426444688938,-2.558111071819005,0.18880055478065158,0.002220265285534974,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.4933980567153196,0.2541516563718668,1.2167668509131109,0.6190476190476191,0.09754859857633011,0.008496832492386268,0.286795356528524,0.2892561983471074,0.6105163792543822,2.9735455245572857
SYN_A032_1D-4FSCN_V006,msc_x10_causal_angle_halfgaussian_v1,317,32,6,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,0.27222222222222225,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1658969202903084,1.8783673364832922,24.17688862153455,25.834969705315675,-0.2703791402837993,-1.1009007278709417,-0.9070740445730452,-0.6796344115187818,0.09019893722254815,0.7972337682019364,-2.794495717357636,0.1621188051304265,0.003915812573697351,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.47164542851309893,0.2286545219566038,1.1631227869439429,0.5838509316770186,0.11709307766553173,0.012793705000894103,0.344256621276124,0.3002754820936639,0.5434742602675965,3.6175674757015086
SYN_A032_1D-4FSCN_V007,msc_x10_causal_angle_halfgaussian_v1,318,32,7,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250728::6A-SCNrM1_Raw.csv,0.11666666666666667,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1516871395333201,2.037897648757333,24.276909631856967,26.854738101319185,-0.2518072630026859,-1.22206086245653,-1.0073273755288552,-0.4841444716354637,0.09573882273022835,0.614456599043572,-2.069264609164952,0.18369975491085444,0.002127643231919469,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.49577833284142603,0.2526095308600539,1.222636839752441,0.6190476190476191,0.09360279057704748,0.008015539222313387,0.27519458082838033,0.2837465564738292,0.6045151499378021,2.5066515005493897
SYN_A032_1D-4FSCN_V008,msc_x10_causal_angle_halfgaussian_v1,319,32,8,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250625 to 250728::1C-SCN_Raw.csv,0.23333333333333334,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.2921981160191747,1.8634847894162565,24.27621257284563,26.2297575190103,-0.2700345588642659,-1.0353094284661066,-0.7220160279910928,-0.5300316727072083,0.0879668644902668,0.9447800320811548,-2.2126678703267695,0.16249515349555319,0.005448046024358547,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.523341878056554,0.2539512659434018,1.2906111814729706,0.6418219461697723,0.13705184890687058,0.017085885092748398,0.4029359154696949,0.3168044077134986,0.59566796177329,3.911437531785962
SYN_A032_1D-4FSCN_V009,msc_x10_causal_angle_halfgaussian_v1,320,32,9,local_same_tissue_variant,False,250811::1D-4FSCN_Raw.csv,1D-4FSCN,SCN,250811::1C-3FSCN_Raw.csv,0.3111111111111111,123,False,846,11.76389,0.95972,7.688885,6.729165,4.19583,3.23611,0.95972,7.438885,467,0.813666747342539,0.2,causal_half_gaussian,3.0,1.1321353109877643,1.7770416836769907,24.22309137302568,26.05214997037569,-0.21804956242525972,-1.0496676445476119,-0.8996754449951495,-0.5362136056983946,0.0848718862689545,0.7564465956615183,-2.2233177264162447,0.23054908623810788,0.005068106859036217,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.5456626501656783,0.30432994823627724,1.34565634271656,0.7039337474120083,0.1260484489432823,0.015266856058389214,0.3705856402054742,0.30578512396694213,0.7163972082987612,2.6039600843544175
SYN_A033_2C-2ML1_V000,msc_x10_causal_angle_halfgaussian_v1,321,33,0,anchor_exact_fit,True,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::2C-2ML1_Raw.csv,0.0,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.2243954098697139,7.583902801447001,29.782376137962515,25.652418492898697,-0.6006462994540249,-0.6001081695744038,8.383685914572377,1.5446471123197298,0.114104408926834,5.99753967779281,6.306344984572755,0.01771213858719577,0.048733938423513236,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.030177439266166558,0.006061918786584202,0.0936841522828134,0.0,1.6159423131228041,0.4914987378234724,1.7779732372780233,0.6942148760330579,0.14381139871894072,45.88589278510088
SYN_A033_2C-2ML1_V001,msc_x10_causal_angle_halfgaussian_v1,322,33,1,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::4C-2MT5_Raw.csv,0.11666666666666667,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.2582570405321627,7.865779064222902,29.601352961688352,25.684161558122582,-0.614190091260021,-0.653046020971612,7.758994145514367,1.4889721651833216,0.11479834582163881,5.997825510542316,6.086562750650855,0.016172300189349873,0.0373318985818739,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.03319504641568058,0.006431064745040948,0.10305214289432066,0.0,1.4623191194076823,0.40044318064833945,1.6089462090032172,0.6473829201101928,0.14906702262157745,44.27021349258151
SYN_A033_2C-2ML1_V002,msc_x10_causal_angle_halfgaussian_v1,323,33,2,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250625 to 250728::4B-T12m2_Raw.csv,0.3111111111111111,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.4274488682254115,6.868911318044581,29.71331753557299,25.176371711788377,-0.5616620455675637,-0.5608317716660364,8.73843049044162,1.009862563180457,0.06058020763940836,5.989349693479768,4.046462745480168,0.023012560738679376,0.059389743159774994,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.06547946574105802,0.014597405517519205,0.20327729552454485,0.07676348547717843,1.6068843332348575,0.5324696997999859,1.7680070115694775,0.7079889807162535,0.13709558173907474,48.06794750997986
SYN_A033_2C-2ML1_V003,msc_x10_causal_angle_halfgaussian_v1,324,33,3,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::4D-1FL4_Raw.csv,0.15555555555555556,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.3335222747155218,7.711755959162786,29.023217877384194,25.57937987672875,-0.5542616865659931,-0.5685283898315308,8.388739352532127,1.7699852413658395,0.10799443363008289,5.7257097017572,7.205759921383485,0.024185073170685238,0.057132388583888256,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.05236982713792891,0.011908034993024964,0.1625791644327807,0.01037344398340249,1.7684457218078735,0.5771902522827703,1.945768199408655,0.7382920110192838,0.15067605284159793,41.810412942287805
SYN_A033_2C-2ML1_V004,msc_x10_causal_angle_halfgaussian_v1,325,33,4,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::5C-1FT7_Raw.csv,0.23333333333333334,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.4263384778052542,6.976362886883002,29.830361226410247,25.56313164722388,-0.5423581490800479,-0.5992024096685407,7.0409322048391045,1.693920293105199,0.1055363404142499,5.490746462051288,6.891712616381475,0.026197687916694808,0.048956684969904816,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.06965923668225248,0.016351297056501263,0.21625315785363114,0.07883817427385892,1.489963472200417,0.45399633651021676,1.6393624676952554,0.6666666666666666,0.1404195009541187,43.023261644881046
SYN_A033_2C-2ML1_V005,msc_x10_causal_angle_halfgaussian_v1,326,33,5,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::5A-2ML2_Raw.csv,0.03888888888888889,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.22635999012734903,7.399644615304326,29.79083459043465,25.631973668238963,-0.59894567525976,-0.5894465434643252,8.301932771781866,1.5374645717362148,0.1139888421322365,5.892242952921726,6.2720180118772655,0.01791557344674427,0.051421379545167366,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.030615058466613797,0.006177837299331027,0.0950427163231542,0.0,1.6205907466762282,0.5034464269816743,1.783087770381177,0.696969696969697,0.14053738073544728,46.13049948833858
SYN_A033_2C-2ML1_V006,msc_x10_causal_angle_halfgaussian_v1,327,33,6,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::4D-1FL4_Raw.csv,0.27222222222222225,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.41536742334987775,7.807645827449623,28.453849181950456,25.52460091460129,-0.5194732268999692,-0.5448435550243759,8.39252943100194,1.9389888381504203,0.10341195215751957,5.521837219730493,7.876883117724246,0.03054954235201976,0.064368076997344,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.07325793435749108,0.018280456477840587,0.22742511111491545,0.07468879668049792,1.9037180613398321,0.6461049566277856,2.094604328940422,0.7741046831955923,0.15750760664414015,38.57282384300377
SYN_A033_2C-2ML1_V007,msc_x10_causal_angle_halfgaussian_v1,328,33,7,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::4C-2MT5_Raw.csv,0.19444444444444445,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.2808314609737952,8.05369657274017,29.480670844172245,25.705323601605173,-0.6232192857973518,-0.6883379219030841,7.34253296614236,1.4518555337590495,0.11526097041817536,5.9980160657086525,5.9397287352662955,0.015220852908799314,0.03125449279000107,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.035024235803812254,0.006623682652441602,0.108730757825176,0.0,1.3671218501705833,0.34906591968796585,1.5042034866974798,0.6198347107438017,0.15252510722813686,43.267883552236285
SYN_A033_2C-2ML1_V008,msc_x10_causal_angle_halfgaussian_v1,329,33,8,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250625 to 250728::4B-T12m2_Raw.csv,0.35,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.45283055051987364,6.779537382619278,29.704685210274302,25.116865864149585,-0.556789013831756,-0.5559222219274904,8.782773562425277,0.9430144945380476,0.05388968247848015,5.988325945440637,3.769675317421604,0.023778074917147285,0.06087604637631021,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.07050594609985116,0.015923980641734663,0.21888171932029407,0.09336099585062241,1.6062743572114242,0.5374390499579681,1.7673358731035567,0.7079889807162535,0.13646884282326877,48.28044769102038
SYN_A033_2C-2ML1_V009,msc_x10_causal_angle_halfgaussian_v1,330,33,9,local_same_tissue_variant,False,250811::2C-2ML1_Raw.csv,2C-2ML1,DRG,250811::5C-1FT7_Raw.csv,0.07777777777777778,123,False,845,11.75,0.96528,7.680555,6.715275,4.194445,3.229165,0.96528,7.430555,466,-0.1309831671016894,0.2,causal_half_gaussian,3.0,0.29170976584822733,7.381389496592335,29.798371167445094,25.62265621100709,-0.5812169159960325,-0.5998062496057828,7.936101344661286,1.5944048392482193,0.11124838608930597,5.828608605878969,6.501938914731978,0.02018064251098502,0.048808074436459674,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,eligible,none,difficult,pre_rhythm_to_residual_below_0.35,0.04186052120840884,0.008856883966272091,0.12995361895809668,0.0,1.5740156223036355,0.4790332399914584,1.7318425470926448,0.6831955922865014,0.14215531944179344,45.11294137268331
SYN_A034_2D-1FL2_V000,msc_x10_causal_angle_halfgaussian_v1,331,34,0,anchor_exact_fit,True,250811::2D-1FL2_Raw.csv,2D-1FL2,DRG,250811::2D-1FL2_Raw.csv,0.0,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-1.108878662388184,0.2,causal_half_gaussian,3.0,0.7359377760706903,4.726253350303153,25.14480457832212,25.25318091561951,-0.3405216049753402,-0.3495885189665143,3.2098933818158724,3.139293389020617,0.2212945933341294,2.738740369916352,12.617349325915724,0.1011221521234283,0.17203134846324766,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.23541380669513567,0.09458580551382269,0.4878361866524697,0.18633540372670807,1.901696912827539,0.9506573286373985,2.9530946430436775,0.9917355371900827,0.23691471676252587,17.951257992423624
SYN_A034_2D-1FL2_V001,msc_x10_causal_angle_halfgaussian_v1,332,34,1,local_same_tissue_variant,False,250811::2D-1FL2_Raw.csv,2D-1FL2,DRG,250811::8C-2ML4_Raw.csv,0.15555555555555556,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-1.108878662388184,0.2,causal_half_gaussian,3.0,0.755210467599618,4.674794311301733,25.463792158002466,25.162006045659076,-0.3431823778152562,-0.3659562926210719,2.981265434592301,-2.7434798374250313,0.21255742498605262,2.8496496118090096,-10.986697491884009,0.09932769490957397,0.1584231540377207,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.23943681384547322,0.09551919423850486,0.49617286195052407,0.19461697722567287,1.8025000094445423,0.8722875404730385,2.7990544056057916,0.9917355371900827,0.2364398545008689,18.715733136772467
SYN_A034_2D-1FL2_V002,msc_x10_causal_angle_halfgaussian_v1,333,34,2,local_same_tissue_variant,False,250811::2D-1FL2_Raw.csv,2D-1FL2,DRG,250811::8D-2MT7_Raw.csv,0.07777777777777778,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-1.108878662388184,0.2,causal_half_gaussian,3.0,0.7180264415833617,4.652343163302701,25.127241850575015,25.260366131613132,-0.32343333843320654,-0.367278850523011,3.072917341450165,-3.1229458274501543,0.21625966296930693,2.8123891364423104,-12.555217004413853,0.1134450953151843,0.15737176577344517,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.24320479252830243,0.10229131116910033,0.5039810545872442,0.18426501035196688,1.7876756759267363,0.8628473021051585,2.776034091694131,0.9917355371900827,0.2456875215241428,17.775768137376083
SYN_A034_2D-1FL2_V003,msc_x10_causal_angle_halfgaussian_v1,334,34,3,local_same_tissue_variant,False,250811::2D-1FL2_Raw.csv,2D-1FL2,DRG,250625 to 250728::5D-T10_Raw.csv,0.11666666666666667,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-1.108878662388184,0.2,causal_half_gaussian,3.0,0.7929501802073528,4.539250704707978,25.162055274415884,25.238196176442525,-0.34408546677475116,-0.34903000757278946,3.1411419794462945,-3.079435620974806,0.19454193112751336,2.932368498972331,-12.369426734252114,0.09872590746266152,0.17251577203958682,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2506432564525326,0.09974830266066008,0.5193954091074431,0.2153209109730849,1.8291113096268725,0.9153852398625713,2.8403783870892663,0.9917355371900827,0.2379377159013113,19.137769588367767
SYN_A034_2D-1FL2_V004,msc_x10_causal_angle_halfgaussian_v1,335,34,4,local_same_tissue_variant,False,250811::2D-1FL2_Raw.csv,2D-1FL2,DRG,250811::5C-1FT7_Raw.csv,0.19444444444444445,123,False,846,11.76388,0.96181,7.690975,6.729165,4.19792,3.23611,0.96181,7.440975,467,-1.108878662388184,0.2,causal_half_gaussian,3.0,0.8047570948112285,4.775624148111125,26.086542177514197,25.25640473980589,-0.342527948034548,-0.39754587332982905,3.096947171740799,2.953617596983335,0.1933120003833352,2.950068111107728,11.872602482499381,0.0997660753868719,0.13512835538201337,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.25570491096785475,0.10218798959395173,0.5298844210799003,0.2236024844720497,1.6959611458436779,0.7708870746641439,2.6336130330855605,0.9917355371900827,0.24704493510063424,18.54351897224559
