synthetic_id,model_spec_version,source_synthetic_id,anchor_index,variant_number,anchor_recording_uid,anchor_recording_id,tissue,scenario_family,scenario_level_number,scenario_level,target_parameters,added_parameter,added_component,target_status,target_status_reason,duration_days,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,profiled_initial_phase_radians,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours
SYN_A023_8C-L3m1_V001__post_period_hours__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,3,S3_linear_drift,fit_post_period_hours,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.8171994900814,0.0,0.0,0.0,0.0,0.0159375174898952,0.0,0.0
SYN_A023_8C-L3m1_V001__post_period_hours__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,4,S4_baseline_step,fit_post_period_hours,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.8171994900814,0.0,0.0,0.0162899834286242,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__post_period_hours__S05,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,5,S5_acute_treatment_transient,fit_post_period_hours,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.8171994900814,0.0,0.0,0.0,0.0,0.0,0.5317784630646871,0.0
SYN_A023_8C-L3m1_V001__pre_amplitude_trajectory__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,0,S0_target_only,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.1102020063439162,2.0,24.0,24.0,-0.2717448221033085,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__pre_amplitude_trajectory__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,1,S1_pre_period,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,fit_pre_period_hours,pre_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.1102020063439162,2.0,24.42496823239997,24.0,-0.2717448221033085,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__pre_amplitude_trajectory__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,2,S2_linear_drift,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.1102020063439162,2.0,24.0,24.0,-0.2717448221033085,0.0,0.0,0.0,0.0159375174898952,0.0,0.0
SYN_A023_8C-L3m1_V001__post_amplitude_trajectory__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,0,S0_target_only,fit_post_amplitude;fit_post_envelope_log_rate_per_day,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,24.0,0.0,-0.6128629756360334,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__post_amplitude_trajectory__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,1,S1_post_period,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_post_period_hours,post_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,23.8171994900814,0.0,-0.6128629756360334,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__post_amplitude_trajectory__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,2,S2_linear_drift,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,24.0,0.0,-0.6128629756360334,0.0,0.0,0.0159375174898952,0.0,0.0
SYN_A023_8C-L3m1_V001__post_amplitude_trajectory__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,3,S3_baseline_step,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,24.0,0.0,-0.6128629756360334,0.0162899834286242,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V001__post_amplitude_trajectory__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,4,S4_acute_treatment_transient,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,24.0,0.0,-0.6128629756360334,0.0,0.0,0.0,0.5317784630646871,0.0
SYN_A023_8C-L3m1_V001__phase_shift_hours__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,0,S0_target_only,fit_phase_shift_angle_radians,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,1,S1_pre_amplitude,fit_phase_shift_angle_radians,fit_pre_amplitude,pre_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.1102020063439162,2.0,24.0,24.0,0.0,0.0,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,2,S2_post_amplitude,fit_phase_shift_angle_radians,fit_post_amplitude,post_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.7169919716619564,24.0,24.0,0.0,0.0,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,3,S3_pre_period,fit_phase_shift_angle_radians,fit_pre_period_hours,pre_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.42496823239997,24.0,0.0,0.0,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,4,S4_post_period,fit_phase_shift_angle_radians,fit_post_period_hours,post_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.8171994900814,0.0,0.0,0.0,0.9971997970435424,0.0,0.0,3.7800105100379295
SYN_A023_8C-L3m1_V001__phase_shift_hours__S05,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,5,S5_pre_envelope,fit_phase_shift_angle_radians,fit_pre_envelope_log_rate_per_day,pre_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,-0.2717448221033085,0.0,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S06,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,6,S6_post_envelope,fit_phase_shift_angle_radians,fit_post_envelope_log_rate_per_day,post_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,-0.6128629756360334,0.0,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S07,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,7,S7_linear_drift,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.9971997970435424,0.0159375174898952,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S08,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,8,S8_baseline_step,fit_phase_shift_angle_radians,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0162899834286242,0.9971997970435424,0.0,0.0,3.80902264679315
SYN_A023_8C-L3m1_V001__phase_shift_hours__S09,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V001,23,1,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,9,S9_acute_treatment_transient,fit_phase_shift_angle_radians,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.9971997970435424,0.0,0.5317784630646871,3.80902264679315
SYN_A023_8C-L3m1_V002__pre_period_hours__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,0,S0_target_only,fit_pre_period_hours,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.962517825257013,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__pre_period_hours__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,1,S1_pre_amplitude,fit_pre_period_hours,fit_pre_amplitude,pre_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.03385159464876,2.0,24.962517825257013,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__pre_period_hours__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,2,S2_pre_envelope,fit_pre_period_hours,fit_pre_envelope_log_rate_per_day,pre_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.962517825257013,24.0,-0.3119359040573378,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__pre_period_hours__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,3,S3_linear_drift,fit_pre_period_hours,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.962517825257013,24.0,0.0,0.0,0.0,0.0,0.0189432343532292,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,0,S0_target_only,fit_post_period_hours,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,1,S1_post_amplitude,fit_post_period_hours,fit_post_amplitude,post_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,23.896702671774985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,2,S2_post_envelope,fit_post_period_hours,fit_post_envelope_log_rate_per_day,post_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,-0.6062518047692195,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,3,S3_linear_drift,fit_post_period_hours,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,0.0,0.0,0.0,0.0189432343532292,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,4,S4_baseline_step,fit_post_period_hours,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,0.0,0.1297639707422153,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_period_hours__S05,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_period_hours,5,S5_acute_treatment_transient,fit_post_period_hours,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,0.0,0.0,0.0,0.0,-0.0913961941319373,0.0
SYN_A023_8C-L3m1_V002__pre_amplitude_trajectory__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,0,S0_target_only,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.03385159464876,2.0,24.0,24.0,-0.3119359040573378,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__pre_amplitude_trajectory__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,1,S1_pre_period,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,fit_pre_period_hours,pre_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.03385159464876,2.0,24.962517825257013,24.0,-0.3119359040573378,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__pre_amplitude_trajectory__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_amplitude_trajectory,2,S2_linear_drift,fit_pre_amplitude;fit_pre_envelope_log_rate_per_day,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.03385159464876,2.0,24.0,24.0,-0.3119359040573378,0.0,0.0,0.0,0.0189432343532292,0.0,0.0
SYN_A023_8C-L3m1_V002__post_amplitude_trajectory__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,0,S0_target_only,fit_post_amplitude;fit_post_envelope_log_rate_per_day,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,24.0,0.0,-0.6062518047692195,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_amplitude_trajectory__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,1,S1_post_period,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_post_period_hours,post_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,23.896702671774985,0.0,-0.6062518047692195,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_amplitude_trajectory__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,2,S2_linear_drift,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,24.0,0.0,-0.6062518047692195,0.0,0.0,0.0189432343532292,0.0,0.0
SYN_A023_8C-L3m1_V002__post_amplitude_trajectory__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,3,S3_baseline_step,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,24.0,0.0,-0.6062518047692195,0.1297639707422153,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V002__post_amplitude_trajectory__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,post_amplitude_trajectory,4,S4_acute_treatment_transient,fit_post_amplitude;fit_post_envelope_log_rate_per_day,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,24.0,0.0,-0.6062518047692195,0.0,0.0,0.0,-0.0913961941319373,0.0
SYN_A023_8C-L3m1_V002__phase_shift_hours__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,0,S0_target_only,fit_phase_shift_angle_radians,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,1,S1_pre_amplitude,fit_phase_shift_angle_radians,fit_pre_amplitude,pre_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.03385159464876,2.0,24.0,24.0,0.0,0.0,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,2,S2_post_amplitude,fit_phase_shift_angle_radians,fit_post_amplitude,post_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,1.4318371260114562,24.0,24.0,0.0,0.0,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S03,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,3,S3_pre_period,fit_phase_shift_angle_radians,fit_pre_period_hours,pre_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.962517825257013,24.0,0.0,0.0,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S04,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,4,S4_post_period,fit_phase_shift_angle_radians,fit_post_period_hours,post_period,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,23.896702671774985,0.0,0.0,0.0,0.4855621891068313,0.0,0.0,1.8467281632587509
SYN_A023_8C-L3m1_V002__phase_shift_hours__S05,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,5,S5_pre_envelope,fit_phase_shift_angle_radians,fit_pre_envelope_log_rate_per_day,pre_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,-0.3119359040573378,0.0,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S06,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,6,S6_post_envelope,fit_phase_shift_angle_radians,fit_post_envelope_log_rate_per_day,post_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,-0.6062518047692195,0.0,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S07,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,7,S7_linear_drift,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,linear_drift,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.4855621891068313,0.0189432343532292,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S08,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,8,S8_baseline_step,fit_phase_shift_angle_radians,fit_baseline_step,baseline_step,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.1297639707422153,0.4855621891068313,0.0,0.0,1.854710941796973
SYN_A023_8C-L3m1_V002__phase_shift_hours__S09,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V002,23,2,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,phase_shift_hours,9,S9_acute_treatment_transient,fit_phase_shift_angle_radians,fit_signed_acute_transient_amplitude,acute_treatment_transient,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.0,24.0,0.0,0.0,0.0,0.4855621891068313,0.0,-0.0913961941319373,1.854710941796973
SYN_A023_8C-L3m1_V003__pre_period_hours__S00,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V003,23,3,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,0,S0_target_only,fit_pre_period_hours,none,target_only,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.457857644449955,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V003__pre_period_hours__S01,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V003,23,3,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,1,S1_pre_amplitude,fit_pre_period_hours,fit_pre_amplitude,pre_amplitude,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,1.0810105411755782,2.0,24.457857644449955,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_A023_8C-L3m1_V003__pre_period_hours__S02,msc_x10_causal_angle_halfgaussian_v1,SYN_A023_8C-L3m1_V003,23,3,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,DRG,pre_period_hours,2,S2_pre_envelope,fit_pre_period_hours,fit_pre_envelope_log_rate_per_day,pre_envelope,eligible,none,13.06944,7.71875,6.78472,4.19792,3.26389,-0.130899693899575,2.0,2.0,24.457857644449955,24.0,-0.3149856975858063,0.0,0.0,0.0,0.0,0.0,0.0
